"sensor_id","dist_res_m","dist_ter_m","dist_sec_m","dist_pri_m","residential","grass","retail","commercial","industrial","brownfield","religious","construction","meadow","forest","farmland","recreation_ground","plant_nursery","railway","cemetery","farmyard","military","village_green","others"
"79395","16.47292497097275","128.3093707355128","287.6152371572134","646.2641122954171","0.0007","0.0008","0.0001","0.4345","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79577","3.415811063068431","150.0067600856078","1.4780635982463703","1797.9328963915796","0.0003","0.0043","0.0108","0.0160","0.0001","0.0042","0.2537","0.0022","0","0","0","0","0","0","0","0","0","0","0"
"79617","443.2443676946617","471.5921950836264","5557.2513986563","3977.341992464844","0.0011","0.0001","0.0099","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79715","2.212405755034927","2274.9816732085333","247.28414702317312","3019.8287698022004","0.1034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79801","11.55134156314021","627.9907909952751","322.4952795251656","28.487448500562703","0.0012","0.0050","0.0023","0.0003","0.0007","0.3280","0.0348","0","0","0","0","0","0","0","0","0","0","0","0"
"79897","23.162427183113287","2009.6133267001258","703.639476702478","2608.8866069821847","0.0022","0.0015","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79903","28635.6043211021","28381.98452680701","28614.160477122045","27811.60486263088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79953","9.251923426536258","345.4398349877586","269.0871483733934","818.4903815650651","0.0009","0.0081","0.0011","0.0015","0.0064","0.0000","0.3566","0.0914","0.0000","0","0","0","0","0","0","0","0","0","0"
"80033","21.098273468804855","809.052229747523","182.84374019107148","1096.5329263790456","0.0229","0.0007","0.0038","0.0000","0.0019","0.0027","0.3824","0.0212","0","0","0","0","0","0","0","0","0","0","0"
"80211","60.56294233439537","74.75101177964247","281.35661428417546","510.35657664160976","0.0005","0.0029","0.0009","0.0177","0.0002","0.0575","0.0025","0.0347","0.0069","0.0544","0.0004","0.5147","0.0016","0","0","0","0","0","0"
"80213","41.46276063273207","34.67481410444185","711.7943037388394","1916.447716553157","0.0002","0.0001","0.3555","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80357","15509.542690046917","15379.353716033085","15483.697720628494","18430.28866787133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80455","0.5213156219677039","159.61232228533711","402.78909411538984","969.6817571907926","0.0024","0.0002","0.0009","0.0012","0.0002","0.0005","0.1528","0.0030","0","0","0","0","0","0","0","0","0","0","0"
"80507","30.81247158098395","306.1474644813498","96.6546257500032","168.0814480849888","0.0002","0.0267","0.1076","0.0063","0.0008","0.0002","0.0002","0.0849","0.0721","0","0","0","0","0","0","0","0","0","0"
"80657","4398.822462286725","4513.391949511998","4651.894405154014","4499.803356017379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80705","0.1926632163733808","64.08090244236806","292.7284750253363","2123.600953751401","0.0092","0.0023","0.0001","0.0002","0.0003","0.0001","0.0684","0.0148","0","0","0","0","0","0","0","0","0","0","0"
"80731","16285.333154505714","17739.75498401774","16195.108372408153","17808.26969431171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80773","19.821242308484546","340.65326686811466","297.1666698657923","1671.7555959215588","0.0003","0.0003","0.0424","0.0011","0.5993","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80807","262.8085886734419","428.10611251640324","469.7597341730164","1674.906183198624","0.0033","0.0171","0.0114","0.0038","0.0127","0.2534","0.0002","0","0","0","0","0","0","0","0","0","0","0","0"
"80859","50.26305883816558","257.4088196507724","391.7050284167482","464.31977449511726","0.0021","0.0014","0.0122","0.0525","0.0035","0.0049","0.0019","0.5193","0.0007","0","0","0","0","0","0","0","0","0","0"
"80893","5.68809469809577","1040.6567003898797","284.4504809586522","3362.9011030362863","0.0802","0.0010","0.0109","0.0080","0.0063","0.3991","0.0132","0","0","0","0","0","0","0","0","0","0","0","0"
"80917","50.15387189276469","63.77091104066187","252.2175916689738","1509.4273459250899","0.2463","0.0341","0.0060","0.0003","0.0009","0.0016","0.0037","0.4790","0.0025","0","0","0","0","0","0","0","0","0","0"
"80933","40502.67352975212","40262.84141867778","40468.68863084475","39642.82318044131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81029","159.92412273127024","0.015555500818040687","793.9814705468076","600.2727384337871","0.0522","0.0046","0.0006","0.6571","0.0354","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81055","54.4642427213687","245.59059022273624","139.23586184589823","683.3820782095157","0.0001","0.0109","0.0070","0.0127","0.1134","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81057","60.35294729033373","327.40841003481563","1405.7169903188537","594.6812396013914","0.0011","0.0095","0.0106","0.7368","0.0027","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81065","0.11685277814004133","228.0593322861261","6.209724966909042","1452.6972467214812","0.0333","0.0236","0.0001","0.0037","0.6163","0.0105","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81135","5442.336229186473","5498.0177036303985","5498.0177036303985","9331.44992505909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81163","18.45325920974639","713.288503111114","197.75156867018455","2085.2070694265476","0.0004","0.0029","0.0258","0.0023","0.0022","0.5565","0.0082","0","0","0","0","0","0","0","0","0","0","0","0"
"81165","117.79048142734065","602.930960121368","1146.0732392685738","4206.635305627824","0.0001","0.0018","0.0023","0.3606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81219","112.60833084770779","124.89020036772864","277.60543058635983","290.19759281839737","0.0007","0.0146","0.0006","0.0012","0.0039","0.0012","0.0122","0.8411","0.0162","0","0","0","0","0","0","0","0","0","0"
"81333","19.38905263621951","365.350593539822","81.42697473359112","686.0617059656238","0.0171","0.0013","0.0076","0.0045","0.0000","0.0142","0.6393","0.0206","0","0","0","0","0","0","0","0","0","0","0"
"81363","95.50964064107475","1025.1517415912192","558.3655088177926","3325.685844019439","0.0264","0.0115","0.0070","0.0041","0.4237","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81379","11.09827628327022","137.39531222027534","112.59593715193724","281.3820882200743","0.0011","0.0086","0.0012","0.0012","0.0019","0.0002","0.0026","0.8366","0.0275","0","0","0","0","0","0","0","0","0","0"
"81595","2.630651827376153","303.08080959214993","198.21483838805048","650.0123482127177","0.0111","0.0668","0.0030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81615","14.709304900108652","104.38182725470232","449.5255101338963","275.1188803226575","0.0001","0.0133","0.0015","0.0078","0.0008","0.6336","0.0271","0.0000","0","0","0","0","0","0","0","0","0","0","0"
"81663","40.610865797005744","60.11476167970774","466.13201760321056","202.5524136150933","0.0005","0.0015","0.0885","0.0024","0.0050","0.0014","0.0008","0.0001","0.0132","0.6487","0.0694","0","0","0","0","0","0","0","0"
"81729","326.404703136473","212.63948255398736","42.00425432827224","1561.6739988693107","0.0005","0.0202","0.0004","0.0006","0.2472","0.0012","0.0166","0.0019","0.0084","0.3633","0.0400","0","0","0","0","0","0","0","0"
"81731","4.33565709038039","448.0365370167732","1559.698866910408","1299.1758463601036","0.0043","0.0027","0.0063","0.2433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81779","18.768702143004493","459.2642001497267","294.46275458627224","103.83612949188806","0.0001","0.0139","0.0007","0.0051","0.0040","0.0001","0.0002","0.4355","0.0302","0","0","0","0","0","0","0","0","0","0"
"81863","21.073365500527217","438.22220383892784","554.6287895760083","1778.6782128315792","0.0017","0.0002","0.0012","0.0001","0.3599","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81965","150.35791116532212","61.27345200735881","230.7668308447853","2972.813646109439","0.0892","0.0003","0.3981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81991","40053.99961412559","40148.25100410575","42159.35638134059","41675.57385279306","0.0045","0.0006","0.0190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81993","37231.46236574487","37089.05855271525","37125.2854553015","36201.07685215712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82053","14.16427191648176","378.0115971901357","101.79953119882526","220.77565998449566","0.0191","0.0087","0.0018","0.0119","0.0001","0.3261","0.0658","0","0","0","0","0","0","0","0","0","0","0","0"
"82077","178.00272003053973","294.29874826626104","1054.99977559295","763.0588299146709","0.0002","0.0065","0.0014","0.0671","0.0001","0.0016","0.3540","0.0388","0","0","0","0","0","0","0","0","0","0","0"
"82095","341.4817434824952","235.43301426090957","40.86066921257715","1561.9860336719846","0.0005","0.0202","0.0004","0.0006","0.2457","0.0012","0.0164","0.0015","0.0084","0.3645","0.0400","0","0","0","0","0","0","0","0"
"82117","148.46420206606203","1207.793061797553","8562.87749025603","1475.0221582025802","0.0004","0.0006","0.0002","0.0007","0.0003","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82121","27.480304594121403","702.0771849832428","514.6455066899987","1640.8951648451423","0.0047","0.0499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82201","131.68903822052283","663.6266174715929","429.32860242119744","60.08358552152931","0.0009","0.1097","0.0029","0.0240","0.2563","0.0021","0.0001","0.3695","0.0220","0","0","0","0","0","0","0","0","0","0"
"82271","29.570870514065813","39.19838034489474","237.96139194342598","595.081481262873","0.0134","0.0002","0.0114","0.0001","0.3737","0.0228","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82311","2.1905436310786244","200.6022858915402","352.20866476375664","928.6309424119199","0.0024","0.0002","0.0009","0.0012","0.0002","0.0005","0.1639","0.0041","0","0","0","0","0","0","0","0","0","0","0"
"82385","98.41894660979214","93.8649029574835","763.0292777946041","737.880629164109","0.0385","0.0108","0.0161","0.0001","0.0001","0.5019","0.0123","0","0","0","0","0","0","0","0","0","0","0","0"
"82437","4.838500916913671","90.34225936064875","586.204843278669","599.8853051188102","0.0279","0.0018","0.0062","0.0002","0.0012","0.0150","0.0032","0","0","0","0","0","0","0","0","0","0","0","0"
"82483","21091.52791382594","21338.482359802805","20941.320529376528","21024.491431461942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82499","87.78859895803085","1093.2576436543334","2282.2982127320256","2490.3906486913384","0.0034","0.0053","0.0660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82501","21.40330957764851","83.13242276681922","5746.732241990599","1498.8338142772627","0.0006","0.0007","0.0129","0.0014","0.0662","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82541","11512.975294540667","11388.962051243967","11795.473848772399","11168.860259415991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82549","11.389017603706826","236.14547086662242","235.71669542593446","722.749069163562","0.0000","0.0003","0.0007","0.0007","0.0003","0.0001","0.0483","0.0048","0","0","0","0","0","0","0","0","0","0","0"
"82569","25.068552652889803","483.7731737676569","818.1497165780157","2113.5547747972655","0.0013","0.0018","0.2452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82577","17.744753825491276","72.22986534617876","3.946136313030224","341.51234702902343","0.0000","0.1239","0.0447","0.0022","0.0005","0.3451","0.0272","0.0001","0.0008","0.4949","0.0482","0","0","0","0","0","0","0","0"
"82609","2.8662383877788917","137.0951201211057","861.8497482658577","2622.598858946596","0.0001","0.0027","0.0248","0.0004","0.1725","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82713","27567.903680415206","27581.239604387858","27499.815425183337","26526.510789497075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82727","10.231287681332798","3406.6602818642027","159.87551202917393","4535.451885649585","0.0021","0.0850","0.0215","0.0009","0.1961","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82731","19.066362856031525","260.3900924061812","322.1689058321649","310.1108983863565","0.0005","0.0022","0.0066","0.0006","0.4623","0.0252","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82757","34.356287067560594","1327.7954608305186","212.91571216171735","1199.368933609403","0.0004","0.0105","0.0146","0.0006","0.0795","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82863","128.0675322928299","391.88314547824046","52.88040140633472","2446.921412874674","0.0046","0.0217","0.0071","0.0000","0.2655","0.1009","0.0991","0.0030","0","0","0","0","0","0","0","0","0","0","0"
"82911","35.40877144618154","128.95752911380583","148.00772941922358","651.0218121484346","0.0010","0.0421","0.0017","0.0013","0.0836","0.0001","0.0008","0.4838","0.0182","0","0","0","0","0","0","0","0","0","0"
"82917","52540.455493933565","52296.57611352741","52552.05288393887","51758.04763999722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82941","66.9110672211526","56.88011599913796","754.1577627057717","1958.4948175276816","0.0002","0.0001","0.3489","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82943","41.454291365221046","307.3582047868405","104.18176537676717","379.43868553311455","0.0117","0.0033","0.0033","0.2850","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83041","41.32422854499855","481.2353362412158","282.4823179062423","611.2936519664646","0.0034","0.0000","0.0106","0.0022","0.1699","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83051","124.82970962121733","119.08692531066798","3387.622862927908","2207.9290715278594","0.1737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83081","100.03296081076364","742.1089111916715","76.59089295827889","547.3361671866988","0.0009","0.0459","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83089","35.6054333297241","951.4890950289299","84.13483802096208","594.6532864193233","0.1119","0.0016","0.0224","0.6849","0.0148","0.0000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83117","25.557755241524912","485.6881573725778","475.1950114602179","3673.0582752001224","0.1880","0.0009","0.2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83173","50.93027728710393","302.84569730186405","195.38135641198713","2562.2104313797663","0.0199","0.0537","0.0053","0.1836","0.0309","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83185","33.10936747953299","204.06235246869431","340.82191921534974","966.806242748878","0.2778","0.0341","0.0120","0.0016","0.0006","0.0046","0.0007","0.2921","0.0003","0","0","0","0","0","0","0","0","0","0"
"83211","37707.56408641689","37445.55917128563","37691.129322423585","36893.83937308975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83227","40.424269623565095","992.2176665940539","1859.5376658843275","179.8419895969108","0.0204","0.0012","0.0074","0.0196","0.0024","0.3557","0.0184","0","0","0","0","0","0","0","0","0","0","0","0"
"83301","56.84213920373465","400.8040085968378","671.3839200583465","3586.5730141073277","0.0012","0.0006","0.0135","0.0002","0.0727","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83311","33.4347293202998","430.9950339511208","406.1608344990052","3607.86065087219","0.1952","0.0009","0.0003","0.2168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
